ZIP code,Complaint ID
600XX,2280886
906XX,1349422
206XX,1944563
292XX,2006424
761XX,2205947
921XX,1897330
060XX,1645382
871XX,1829816
113XX,1577109
359XX,1343248
908XX,1755913
850XX,2208095
088XX,2299227
925XX,1852657
481XX,2306561
070XX,2149416
349XX,1349332
731XX,1413245
926XX,1427613
302XX,2359203
770XX,1344785
450XX,2359184
928XX,1525623
554XX,1602505
774XX,1644178
618XX,2278524
297XX,1848458
336XX,2069119
114XX,1450971
945XX,2373336
460XX,1650411
322XX,2001234
341XX,1517684
303XX,1902936
297XX,1552107
900XX,2037416
070XX,1747931
339XX,2222733
750XX,1869196
985XX,2249314
974XX,1861042
068XX,2053036
970XX,2392588
940XX,1627200
750XX,1454975
085XX,1502798
076XX,1996952
207XX,1817762
945XX,2218814
171XX,1924856
115XX,1368395
280XX,1659561
920XX,1954677
077XX,1426631
480XX,2002260
342XX,2252551
310XX,2171398
775XX,1365344
970XX,1503071
553XX,2156787
995XX,1549815
335XX,2333893
890XX,1394793
346XX,2383182
087XX,1602299
773XX,1736503
214XX,2020815
305XX,1999972
782XX,2356536
300XX,2269935
972XX,2365783
334XX,1737847
752XX,2155575
200XX,2295035
451XX,1463683
330XX,1612383
760XX,1956415
007XX,2158641
370XX,2439748
770XX,1391195
945XX,1474666
328XX,2433657
073XX,2068816
927XX,1436263
286XX,1811998
370XX,1323702
090XX,1813539
972XX,2330452
300XX,1977327
330XX,1536032
816XX,1717568
301XX,2351833
923XX,1398087
337XX,1401584
191XX,1948842
334XX,1866170
905XX,1412077
190XX,1574854
606XX,1579532
237XX,2187154
198XX,2145617
191XX,1617474
180XX,2148776
931XX,2180224
197XX,2436748
300XX,2007560
325XX,2070977
787XX,1727876
103XX,1739842
078XX,1715201
128XX,1600133
366XX,2295263
297XX,2000987
928XX,1974544
430XX,1506031
079XX,1956769
800XX,1533455
380XX,1662525
380XX,1558257
210XX,1543193
983XX,2249303
662XX,2300880
919XX,1644389
335XX,2251778
760XX,1729167
330XX,2021238
768XX,1487943
760XX,1853159
100XX,1955784
088XX,1956480
368XX,2288646
606XX,2293828
303XX,2084652
950XX,1674728
283XX,1337331
902XX,2266971
200XX,1426732
100XX,1357818
782XX,1397050
490XX,1840286
657XX,2191052
302XX,1582754
926XX,2414240
334XX,2196915
394XX,1858710
775XX,1567684
604XX,2086111
334XX,1880088
138XX,2364956
921XX,2179062
946XX,1842419
532XX,2358728
956XX,2182606
103XX,1776064
840XX,2306980
972XX,1549853
018XX,1603304
594XX,2137322
038XX,2239998
082XX,2354317
160XX,1888691
200XX,1890076
451XX,1779848
840XX,1298195
774XX,2279970
331XX,2401361
105XX,2151442
618XX,1744864
114XX,1307782
191XX,2303413
921XX,1461431
725XX,1360508
077XX,2261811
352XX,1719579
989XX,1996973
625XX,2343520
750XX,2202718
258XX,1641505
276XX,1953597
944XX,1571785
103XX,1351414
114XX,1845673
232XX,2169532
165XX,1809752
452XX,1436978
194XX,1395265
303XX,1572783
200XX,1727496
902XX,2001669
208XX,2084802
421XX,1614916
114XX,1978698
484XX,1305545
272XX,1484510
906XX,1325467
300XX,1736463
731XX,2211972
220XX,1307574
070XX,1393881
329XX,2040546
770XX,2432232
365XX,2123716
221XX,2433117
211XX,1810841
553XX,1352154
704XX,2094409
526XX,1388038
735XX,1961401
851XX,1998412
402XX,1746354
303XX,1707070
380XX,1830139
430XX,1508163
300XX,2031856
701XX,1639311
334XX,2327778
208XX,2022962
957XX,1938661
840XX,1426284
430XX,1484844
565XX,1495738
243XX,1586158
300XX,2138563
172XX,2139904
023XX,1857427
917XX,2347772
487XX,2422106
229XX,2129887
700XX,1787369
330XX,2025741
637XX,2292545
100XX,2010622
633XX,1689812
338XX,1772341
958XX,2219794
349XX,1596491
331XX,1642869
750XX,1729080
450XX,2296681
331XX,2256543
070XX,2190049
840XX,2230027
761XX,1357878
315XX,2143418
245XX,1597964
070XX,2427419
959XX,1636957
236XX,1473442
700XX,2134286
787XX,2066590
300XX,1493215
378XX,1807441
850XX,2394470
802XX,2185907
011XX,1721813
077XX,2336931
301XX,1588288
857XX,2411608
027XX,1451335
731XX,1746525
891XX,1498174
760XX,2337185
958XX,1441394
083XX,1587679
772XX,1753047
371XX,2188944
138XX,2313866
481XX,1751642
958XX,1486997
974XX,2211449
606XX,2119295
372XX,2323095
170XX,1936034
945XX,1858322
606XX,1969029
334XX,1664121
018XX,2370122
261XX,1955343
238XX,1599666
282XX,1466752
079XX,2043870
405XX,1407315
153XX,1388393
902XX,2122753
972XX,2182215
992XX,2129797
021XX,1422090
782XX,2321761
441XX,2339576
495XX,1502802
930XX,2325432
900XX,1415159
601XX,1478596
331XX,2355266
341XX,1744593
604XX,1835550
604XX,1463247
430XX,1719411
970XX,2004674
850XX,1946539
907XX,1930567
191XX,1670916
463XX,1547496
191XX,2421593
326XX,1489365
606XX,2130206
917XX,1738468
906XX,2324169
301XX,2283954
891XX,1840856
928XX,1568530
303XX,2073236
017XX,1969698
785XX,1866033
383XX,1772145
331XX,2071951
021XX,1439706
334XX,2093256
392XX,2385961
633XX,1441592
115XX,1521189
629XX,1357997
327XX,1822360
057XX,2349165
112XX,1496293
662XX,1332766
042XX,2363087
068XX,2085901
956XX,1872000
774XX,1946374
325XX,2103242
303XX,2249037
200XX,2339229
293XX,1697246
900XX,1306317
210XX,2318423
452XX,1871694
953XX,1581708
300XX,2306529
334XX,2339482
431XX,2001242
752XX,1962394
968XX,1375005
705XX,2253019
117XX,2261876
833XX,1589543
312XX,1906452
302XX,1328220
381XX,2117311
272XX,2404541
604XX,1359896
100XX,1827246
841XX,2073755
850XX,2393887
302XX,2302458
496XX,1800624
303XX,2261789
857XX,2140027
441XX,1574561
481XX,2070911
282XX,2070891
322XX,1649639
352XX,1975774
392XX,1713148
366XX,1954494
557XX,1851695
752XX,2429257
302XX,2160103
813XX,1781266
151XX,2268368
750XX,2328670
770XX,1560362
891XX,2308603
303XX,2026248
981XX,1822590
921XX,1588722
908XX,1683619
785XX,1390532
836XX,2363761
327XX,1865304
626XX,2287918
256XX,1541722
282XX,2016105
900XX,2188051
785XX,1637520
300XX,1511409
276XX,2160973
342XX,1745612
445XX,2338728
863XX,1593194
072XX,2141289
750XX,2275050
402XX,2004232
301XX,2288645
890XX,2255843
331XX,1330023
191XX,2042798
553XX,1491566
551XX,1764136
604XX,1883994
499XX,2026995
913XX,1648078
565XX,1878865
021XX,1584649
207XX,1730661
900XX,1788955
480XX,1526145
394XX,1985029
852XX,1403270
232XX,2311297
707XX,2320894
751XX,2048785
601XX,1713212
007XX,2009751
201XX,1466488
941XX,2013189
600XX,2359390
782XX,1329691
782XX,1336560
320XX,1727953
080XX,1775737
855XX,1976142
480XX,1520644
490XX,2302279
951XX,1956526
191XX,1628138
908XX,1554862
257XX,1584113
441XX,2363685
983XX,1650417
773XX,2399275
200XX,2001311
601XX,1954111
853XX,1709655
219XX,2351233
288XX,2333190
322XX,1363783
173XX,1441039
221XX,2307315
926XX,2206829
967XX,1543874
010XX,2173356
385XX,2030239
614XX,2216714
222XX,2006683
551XX,2011754
100XX,2364151
801XX,1974001
330XX,2420444
902XX,2263970
021XX,1939942
452XX,2059521
701XX,1891367
515XX,2291142
921XX,2032465
168XX,1619859
890XX,2114979
297XX,2259258
275XX,1934394
212XX,2212776
085XX,1346362
761XX,2215120
152XX,1719688
652XX,2002402
283XX,2428734
295XX,1924034
986XX,1365240
465XX,2043486
293XX,2342465
917XX,2091866
600XX,1879220
338XX,1798589
685XX,2181397
946XX,1486934
670XX,2178137
916XX,2257391
071XX,1525396
926XX,1374224
201XX,2100846
932XX,1347591
492XX,1648102
172XX,1455689
800XX,1471309
900XX,1660061
551XX,1954273
853XX,1764507
208XX,1636571
180XX,1520823
030XX,2117360
317XX,2210214
221XX,1368509
960XX,2338691
801XX,2301570
451XX,1684763
949XX,1343714
190XX,2420944
970XX,2324315
606XX,2321250
433XX,2418489
786XX,2355908
940XX,2421832
921XX,1533030
773XX,2298349
171XX,1318704
336XX,2072915
752XX,1458199
953XX,2378659
432XX,2010351
836XX,1694921
750XX,2296457
066XX,1386570
606XX,1651503
984XX,2167335
920XX,1846527
070XX,1446436
330XX,1345372
787XX,1515004
300XX,1302829
921XX,1845947
900XX,2110777
633XX,1376026
427XX,1379480
802XX,2205491
060XX,2340914
850XX,2187885
402XX,1586180
916XX,1655933
077XX,2117601
801XX,1647562
949XX,1918361
112XX,2080276
454XX,2330110
336XX,1674490
834XX,1729775
193XX,1684654
551XX,1295231
290XX,2109390
750XX,1624084
751XX,1368820
336XX,2139386
300XX,1704992
307XX,1684631
221XX,2173413
330XX,2361186
902XX,2216356
902XX,1546195
495XX,2297631
282XX,1777863
200XX,2318384
121XX,1319069
296XX,1774694
009XX,1756547
853XX,1377193
846XX,2435027
208XX,2278642
152XX,1782834
844XX,2239248
431XX,2010470
972XX,2254149
840XX,1841725
222XX,1818741
605XX,1804604
432XX,1872282
606XX,2392118
301XX,2327819
806XX,2244839
114XX,2281151
275XX,2284097
023XX,1668793
606XX,2183105
890XX,1788378
900XX,2426219
060XX,1360987
933XX,2337619
082XX,2437772
222XX,2126573
766XX,2318694
466XX,1986861
841XX,1750118
300XX,1510667
314XX,2050287
370XX,1441434
913XX,1466466
920XX,1559892
450XX,2176177
337XX,1735067
801XX,1324646
330XX,1865749
180XX,2218624
371XX,1966741
225XX,2237047
814XX,1831441
595XX,2070840
925XX,1673029
945XX,2042934
985XX,1848270
850XX,1769128
209XX,1726878
925XX,1507598
063XX,2098708
333XX,1326018
296XX,1875105
801XX,1585808
775XX,1768356
294XX,2157181
333XX,2308997
104XX,1976479
783XX,2322937
605XX,1939838
100XX,1324068
349XX,2257353
305XX,1648774
760XX,2051568
065XX,1765993
330XX,2352908
917XX,2160189
283XX,2229523
327XX,1336278
023XX,2382513
334XX,1940716
838XX,2025763
917XX,1484421
440XX,1640704
207XX,1747369
705XX,2295224
774XX,1996530
201XX,2170435
114XX,2269292
604XX,1596327
945XX,1694976
852XX,1748493
356XX,2366353
313XX,1779660
752XX,1727454
915XX,1388076
972XX,1329297
021XX,2407146
972XX,2114635
303XX,2008450
946XX,1942718
212XX,1858544
301XX,1809595
335XX,1997402
223XX,2165675
303XX,2316293
224XX,1594201
406XX,2297745
221XX,1864728
207XX,2344461
951XX,2022831
300XX,2104370
342XX,1474064
935XX,2265197
604XX,1813793
970XX,2244442
300XX,2253456
875XX,1955613
940XX,1556711
482XX,1856107
320XX,2181785
238XX,2224805
207XX,1338515
070XX,2393844
432XX,2074000
971XX,2038394
846XX,1390620
352XX,2194828
236XX,1409762
809XX,2192894
100XX,2043797
208XX,1785733
308XX,2207651
773XX,1597097
991XX,1346631
782XX,2324200
091XX,2168688
750XX,2045128
330XX,1993258
531XX,1942295
320XX,2079627
946XX,1541113
296XX,2182953
952XX,2361106
801XX,1431112
902XX,1751622
229XX,1406903
425XX,1937994
447XX,2244508
840XX,2201768
773XX,1306327
770XX,1629234
430XX,1324569
786XX,1922738
152XX,2100349
770XX,1462975
751XX,1379136
685XX,2365357
660XX,1610083
784XX,2401354
553XX,1566768
194XX,1715314
891XX,1436859
222XX,2063146
770XX,1405604
370XX,1565015
354XX,1498393
322XX,2328708
191XX,2369719
028XX,1336608
917XX,1411270
930XX,2210776
900XX,1805600
207XX,2149678
431XX,1684679
208XX,1971993
852XX,1819474
605XX,1632672
103XX,2120054
175XX,2157906
339XX,1863400
079XX,2053045
606XX,2101279
068XX,2256570
211XX,1565179
231XX,1887421
207XX,1697327
180XX,1577486
681XX,1581877
922XX,1658155
917XX,1786046
802XX,1596423
945XX,1422617
236XX,1946573
711XX,1843906
320XX,2305997
300XX,1844799
950XX,1615072
980XX,1374526
304XX,1775800
190XX,1595818
275XX,1604962
760XX,1955501
087XX,1885367
852XX,2149140
982XX,1324472
104XX,2038288
021XX,1837953
750XX,1976165
209XX,1771891
112XX,1940901
328XX,2130073
445XX,1773849
841XX,2033204
087XX,2279789
361XX,1726306
109XX,1999964
836XX,1388603
928XX,1858635
922XX,1736029
754XX,1361354
328XX,1987083
640XX,2263753
211XX,2242294
299XX,1548732
112XX,2121892
066XX,2170804
850XX,1426763
030XX,1514663
303XX,1343181
060XX,1812485
945XX,1747475
923XX,2363391
915XX,2215959
070XX,1768527
934XX,2133541
112XX,1713884
080XX,2196377
352XX,1792262
100XX,1978734
103XX,2312638
554XX,2005385
773XX,1385038
601XX,1789613
787XX,2064297
464XX,1610281
454XX,1313067
087XX,1813372
201XX,2444798
293XX,1484296
147XX,1520549
852XX,1429879
303XX,2005103
275XX,2071282
934XX,1973786
770XX,2239760
100XX,2157171
112XX,2014847
379XX,1779705
191XX,1603228
750XX,1369449
770XX,2208904
922XX,2041217
604XX,2018220
601XX,2220010
394XX,1673318
941XX,2138754
548XX,2437281
926XX,1347531
346XX,2361590
447XX,1615168
333XX,1569354
751XX,2217414
064XX,1336178
113XX,1508993
805XX,1524828
838XX,2261502
900XX,1806981
633XX,2271411
482XX,1997285
921XX,1612865
275XX,1594162
210XX,1958174
750XX,1787874
773XX,1872473
246XX,1558762
181XX,2129246
352XX,1804077
300XX,1734799
930XX,1941910
403XX,2017711
820XX,2068936
911XX,2194675
925XX,1623195
294XX,1889850
761XX,1351149
917XX,1605672
622XX,1564714
212XX,1473519
054XX,1790665
110XX,2288523
956XX,2123856
197XX,2116970
652XX,1728487
934XX,2272329
342XX,1987823
336XX,2000256
760XX,2238829
431XX,1478336
173XX,1880323
070XX,1531462
201XX,1798503
333XX,2233817
366XX,1866361
603XX,2244792
945XX,1388655
328XX,1522914
630XX,1812205
171XX,1691796
339XX,1392614
483XX,2210473
604XX,1644945
773XX,2358897
189XX,1574700
606XX,1948454
190XX,1753995
856XX,1975640
546XX,1654029
967XX,1628609
801XX,2106706
395XX,1390364
981XX,2424930
212XX,1439036
604XX,1952309
810XX,1463881
805XX,1874780
335XX,1796749
272XX,1756955
222XX,2012854
300XX,1940647
207XX,1333964
912XX,1551505
379XX,2242482
294XX,1292011
809XX,2196099
038XX,2347230
457XX,1735384
151XX,1674898
597XX,2301588
212XX,1949774
850XX,1612150
223XX,2139969
334XX,1945142
808XX,2231002
852XX,1885368
808XX,2308863
302XX,1594322
891XX,2103950
026XX,1746840
207XX,1569153
770XX,2260093
330XX,2206441
658XX,1763381
160XX,1779327
604XX,1463806
852XX,1920970
100XX,2295358
309XX,2416932
392XX,2436137
078XX,1893836
913XX,1497931
391XX,2270580
946XX,2297288
850XX,1498408
921XX,2316813
895XX,1379717
441XX,1426722
079XX,1523303
012XX,1495161
006XX,1722418
488XX,2424180
334XX,1929764
301XX,1754197
945XX,1497184
018XX,1601256
801XX,2062410
292XX,1487435
871XX,2144999
236XX,2171851
950XX,1619453
334XX,2032086
972XX,2297149
840XX,2198680
023XX,1670110
313XX,2174025
750XX,2148764
193XX,1566802
245XX,1843776
853XX,1998375
337XX,1931420
371XX,1932863
952XX,1329267
307XX,2233487
462XX,2218808
441XX,2423639
070XX,2025272
922XX,1805571
922XX,2013388
162XX,1962849
381XX,2044417
850XX,1331784
522XX,2045233
905XX,2407669
928XX,2167200
407XX,2198257
688XX,1441237
021XX,2186791
802XX,2249038
331XX,1812313
900XX,1918428
606XX,1841644
253XX,2127379
331XX,2041284
431XX,2027296
235XX,2267479
346XX,2212828
774XX,2308492
210XX,1578012
770XX,1680381
760XX,2215285
014XX,1914337
178XX,1444610
906XX,2046380
467XX,1293818
209XX,1487759
080XX,1487036
750XX,2185967
741XX,2209990
342XX,1539414
956XX,2295777
981XX,2032511
221XX,1540606
031XX,1728587
079XX,2324185
300XX,1897770
751XX,1522425
607XX,1798827
306XX,1653510
206XX,2077551
974XX,1680518
441XX,2077208
801XX,2133555
190XX,2437726
081XX,1677423
752XX,2361877
941XX,1401484
857XX,1422214
787XX,1382405
946XX,1586598
917XX,1742728
612XX,1360824
740XX,2258835
773XX,1336885
920XX,2296916
112XX,2290130
802XX,2202767
930XX,1526441
364XX,2299531
356XX,2058048
070XX,1470970
073XX,1467294
296XX,2095131
274XX,1615221
802XX,1624508
330XX,1922153
300XX,2061242
925XX,2392147
336XX,1470619
335XX,2070127
871XX,2134613
112XX,1686424
606XX,2295774
300XX,2313360
930XX,1598538
088XX,2110045
981XX,2301993
953XX,1769367
063XX,1314467
481XX,2194701
785XX,2436336
317XX,1831190
105XX,2371313
750XX,1946387
502XX,1901282
925XX,1602887
606XX,1382383
337XX,1655606
076XX,1896261
949XX,1384119
300XX,1737251
111XX,1757239
934XX,1524539
306XX,2040854
334XX,2286115
921XX,1939627
947XX,1836415
921XX,1689311
336XX,2002663
945XX,2372318
752XX,2069341
840XX,1858220
532XX,2296697
024XX,1697215
923XX,1514456
373XX,2296774
066XX,2136032
703XX,1543808
209XX,1725005
191XX,1782304
711XX,1400058
336XX,2072985
140XX,1660697
301XX,2170872
010XX,2067626
921XX,2271157
604XX,2017371
924XX,2163897
894XX,2057364
079XX,1435159
444XX,1863230
891XX,1634180
230XX,1361782
023XX,1584955
336XX,2241416
335XX,2410565
070XX,1490036
303XX,2256059
782XX,1684256
381XX,1851514
917XX,1992424
339XX,2062585
079XX,2275919
939XX,1936455
900XX,1943566
840XX,1365363
452XX,1988663
972XX,1302715
751XX,1709041
506XX,1957333
601XX,2432666
815XX,2290222
481XX,2303844
402XX,1379117
083XX,1976392
190XX,1811663
114XX,1889171
981XX,1572675
152XX,2113201
410XX,1967952
626XX,1757019
021XX,2349135
217XX,2340204
224XX,2273673
760XX,2287072
891XX,1458130
716XX,1751154
191XX,1642997
712XX,2229462
072XX,1577498
330XX,1376860
496XX,2223648
234XX,2185764
187XX,1483415
770XX,1980575
432XX,1336822
077XX,2283986
838XX,2173284
531XX,2101319
914XX,1415245
797XX,1373618
333XX,1399724
761XX,1378735
802XX,1372906
752XX,1904345
370XX,2078107
283XX,2113978
300XX,2275825
441XX,1446503
563XX,1830644
303XX,2109695
432XX,1773182
761XX,2271096
448XX,2432919
029XX,2302540
770XX,1562378
481XX,2028461
807XX,2028015
852XX,1419450
132XX,2166626
372XX,1997750
193XX,1425325
951XX,1884912
606XX,1546045
897XX,2426019
982XX,2257706
212XX,2117137
967XX,2152474
187XX,1953758
998XX,1588968
981XX,1789621
226XX,1836116
800XX,1919958
339XX,2049696
302XX,1341944
902XX,1339600
775XX,1620157
762XX,1909528
800XX,1994461
490XX,1408234
254XX,2301190
891XX,1861558
334XX,2133130
444XX,2131881
926XX,2000886
925XX,2259386
502XX,1894854
782XX,2190718
973XX,1369490
953XX,2299542
294XX,1798690
775XX,1810425
100XX,2173538
760XX,1985118
930XX,1533910
300XX,2299538
705XX,2203780
838XX,1486325
347XX,2311272
894XX,2050114
925XX,2131745
076XX,2036271
352XX,2336425
752XX,1811209
801XX,1697179
303XX,1896569
483XX,1740319
782XX,2437223
009XX,2428118
346XX,1323014
038XX,2212359
027XX,2105532
777XX,2424330
079XX,2303550
014XX,1422828
100XX,2340605
100XX,1292174
017XX,1575123
107XX,1893247
301XX,2180779
637XX,2177084
281XX,2063079
434XX,1999730
409XX,1588549
722XX,2181048
967XX,1899832
223XX,1684633
917XX,1434008
330XX,1316623
913XX,1960226
604XX,1451541
601XX,2232265
902XX,1524589
208XX,2171809
958XX,2061907
774XX,2157852
191XX,2004381
945XX,2433551
334XX,2027842
060XX,2307311
611XX,1765601
442XX,2192046
481XX,1532092
395XX,2113116
392XX,1630621
294XX,2229966
751XX,1885819
922XX,1580890
453XX,1932895
770XX,1936200
103XX,1489946
100XX,1727117
197XX,1889259
349XX,1378049
939XX,1692977
440XX,1984723
852XX,2312404
085XX,2340586
080XX,2328494
801XX,1304648
802XX,1958426
773XX,1982754
600XX,1762118
452XX,1682970
498XX,1680912
331XX,2119531
774XX,2199919
480XX,2288304
660XX,2341988
770XX,2171778
207XX,1765500
320XX,1370788
300XX,1562303
344XX,1692856
773XX,1671014
981XX,1939702
201XX,2150532
977XX,2094963
981XX,1747168
871XX,1407631
648XX,1401687
752XX,1945820
378XX,1526843
073XX,1622185
441XX,2328412
606XX,1487015
333XX,2250533
601XX,2290909
331XX,2402448
601XX,1996576
282XX,2242243
608XX,1729524
951XX,2277681
104XX,2053332
902XX,2186505
320XX,1957992
782XX,2267668
060XX,2059458
232XX,2072567
300XX,1486418
908XX,1535271
787XX,1811061
926XX,2254814
980XX,1996632
103XX,1659889
773XX,2279596
270XX,2294407
114XX,1787246
441XX,2197065
946XX,1652009
840XX,1554430
713XX,2366642
282XX,1871144
851XX,1867117
711XX,2423147
021XX,1463514
449XX,1407785
200XX,2444994
238XX,2062309
346XX,2414603
701XX,2246637
302XX,1336488
959XX,2181001
070XX,2266240
176XX,1994400
944XX,1372639
365XX,1503753
191XX,1760903
681XX,2331466
451XX,2053276
279XX,1438441
982XX,1473568
469XX,2292432
130XX,1592791
207XX,1456225
604XX,1685170
234XX,1733524
057XX,2432623
598XX,2257209
604XX,2326107
087XX,1500106
141XX,2241211
432XX,1996180
809XX,1534559
152XX,1376350
276XX,1910897
930XX,1683067
105XX,1838697
758XX,2430859
322XX,2084614
103XX,1755991
292XX,2411425
128XX,2287975
503XX,1806138
234XX,1471223
339XX,1878400
606XX,1811451
070XX,1543983
908XX,1801293
895XX,1310186
973XX,1934740
116XX,2131114
197XX,1463619
871XX,2190615
185XX,1799148
078XX,1333721
076XX,1936856
452XX,1307523
752XX,1730825
952XX,1973445
305XX,1477240
782XX,1778257
548XX,1458858
705XX,1992810
766XX,1938919
373XX,1956563
310XX,1741129
331XX,2228784
604XX,1822067
891XX,1888785
302XX,1453559
334XX,1602379
155XX,2398489
931XX,2188658
197XX,2015797
217XX,1333800
750XX,2001977
554XX,1985391
070XX,2165799
336XX,1397012
021XX,2084547
100XX,1320749
330XX,1300626
900XX,1440385
115XX,2101032
926XX,2372223
300XX,2062074
778XX,2046615
333XX,2431300
320XX,2017829
331XX,1880267
207XX,2239511
430XX,2210075
936XX,1498899
654XX,2365181
773XX,1420698
300XX,2257763
617XX,2031069
331XX,2304979
206XX,2302652
939XX,1996367
741XX,2272791
981XX,1787102
902XX,2275210
301XX,1525631
336XX,2005490
907XX,1856781
072XX,1666755
303XX,1390434
208XX,1368610
926XX,1692966
315XX,1954094
900XX,1450373
015XX,2145097
875XX,1840813
303XX,1859688
249XX,1876595
210XX,1750686
891XX,2075715
112XX,2008735
300XX,1938295
941XX,2246256
773XX,2357856
596XX,2252123
217XX,1396807
435XX,1412052
940XX,2156427
532XX,1894396
334XX,2371065
430XX,1852110
141XX,1320728
286XX,1625914
070XX,2437950
774XX,2154478
852XX,1510639
852XX,1311803
928XX,2142393
481XX,1646400
916XX,1635756
201XX,2023820
346XX,1908886
926XX,1368724
275XX,2323255
342XX,2156190
802XX,2008122
300XX,1995686
601XX,1509889
117XX,2089149
772XX,1308105
220XX,2070784
216XX,1407831
806XX,1478152
711XX,2331085
337XX,2040302
302XX,2039789
972XX,1770323
951XX,2295897
760XX,1824968
208XX,1468618
750XX,1326491
601XX,1320552
953XX,1747686
109XX,2302897
190XX,1315994
069XX,2441408
925XX,1413445
410XX,1541736
303XX,2093240
495XX,2164512
334XX,2127304
923XX,1900212
191XX,2174286
282XX,2245154
115XX,1419474
923XX,2218973
946XX,1761713
236XX,2036012
018XX,1593699
341XX,1563563
